search URL:,https://patents.google.com/?q=G06N20%252f20
id,title,assignee,inventor/author,priority date,filing/creation date,publication date,grant date,result link,representative figure link
US-11093519-B2,Artificial intelligence (AI) based automatic data remediation ,Accenture Global Solutions Limited,"Mahesh VENKATESAN, Akshay BHAIYA, Mrinal SHANKAR",2019-05-03,2019-05-03,2021-08-17,2021-08-17,https://patents.google.com/patent/US11093519B2/en,https://patentimages.storage.googleapis.com/22/fb/70/a04a9dc2bb6842/US11093519-20210817-D00000.png
US-10990568-B2,Machine learning for automated model generation with constraints ,"Microsoft Technology Licensing, Llc","Justin Ormont, Yunling Wang, Aidan C Crook, Sarthak Shah",2017-07-17,2017-08-28,2021-04-27,2021-04-27,https://patents.google.com/patent/US10990568B2/en,https://patentimages.storage.googleapis.com/fe/79/0b/ec41d195b95db1/US10990568-20210427-D00000.png
US-9800727-B1,Automated routing of voice calls using time-based predictive clickstream data ,Fmr Llc,"Bibhash Chakrabarty, Alex Arias-Vargas",2016-10-14,2016-10-14,2017-10-24,2017-10-24,https://patents.google.com/patent/US9800727B1/en,https://patentimages.storage.googleapis.com/e6/a7/29/23108ebbcbaa1b/US09800727-20171024-D00000.png
US-11568324-B2,Adversarial training method for noisy labels ,"Samsung Display Co., Ltd.",Janghwan Lee,2018-12-20,2019-03-26,2023-01-31,2023-01-31,https://patents.google.com/patent/US11568324B2/en,https://patentimages.storage.googleapis.com/4d/e0/26/a5ddfda6364c86/US11568324-20230131-D00000.png
US-11062199-B2,Fraudulent transaction detection method based on sequence wide and deep learning ,"China Unionpay Co., Ltd.","Xurui LI, Jianbin Zheng, Jintao ZHAO",2018-03-22,2019-03-19,2021-07-13,2021-07-13,https://patents.google.com/patent/US11062199B2/en,https://patentimages.storage.googleapis.com/23/6a/e7/ae3bc62320c4dd/US11062199-20210713-D00000.png
US-11048718-B2,Methods and systems for feature engineering ,International Business Machines Corporation,"Elias Khalil, Udayan Khurana, Fatemeh NARGESIAN, Horst Cornelius Samulowitz, Deepak S. Turaga",2017-08-10,2017-08-10,2021-06-29,2021-06-29,https://patents.google.com/patent/US11048718B2/en,https://patentimages.storage.googleapis.com/59/4a/c6/e8618db2f0a593/US11048718-20210629-D00000.png
US-10193912-B2,Warm-start with knowledge and data based grace period for live anomaly detection systems ,"Cisco Technology, Inc.","Grégory Mermoud, Jean-Philippe Vasseur, Pierre-André Savalle",2015-05-28,2016-02-24,2019-01-29,2019-01-29,https://patents.google.com/patent/US10193912B2/en,https://patentimages.storage.googleapis.com/06/88/6a/d4e6b9c4ecf397/US10193912-20190129-D00000.png
US-11436537-B2,Machine learning technique selection and improvement ,Raytheon Company,"Holger M. Jaenisch, James W. Handley, Guy G. Swope",2018-03-09,2019-03-08,2022-09-06,2022-09-06,https://patents.google.com/patent/US11436537B2/en,https://patentimages.storage.googleapis.com/9a/fe/bf/a01b139edef1fd/US11436537-20220906-D00000.png
US-10984066-B2,System and method for a web scraping tool and classification engine ,Zyte Group Limited,"Mikhail KOROBOV, Konstantin Lopukhin",2019-01-02,2019-02-19,2021-04-20,2021-04-20,https://patents.google.com/patent/US10984066B2/en,https://patentimages.storage.googleapis.com/53/10/6e/226e6e36e73049/US10984066-20210420-D00000.png
US-11551570-B2,Systems and methods for assessing and improving student competencies ,Smarthink Srl,"Lucilla Crosta, Riccardo Cattaneo, Giovanni Bettinazzi, Andrea Solazzo, Luca Butera",2018-02-15,2019-02-15,2023-01-10,2023-01-10,https://patents.google.com/patent/US11551570B2/en,https://patentimages.storage.googleapis.com/67/0a/6c/9d29fa6d0edb44/US11551570-20230110-D00000.png
US-10977831-B2,Camera calibration method and apparatus based on deep learning ,Korea Advanced Institute Of Science And Technology,"Jean-Charles Bazin, Oleksandr BOGDAN, Viktor ECKSTEIN, Francois RAMEAU",2018-08-03,2019-02-15,2021-04-13,2021-04-13,https://patents.google.com/patent/US10977831B2/en,https://patentimages.storage.googleapis.com/2b/63/60/e9f5bc13304b2a/US10977831-20210413-D00000.png
US-11005995-B2,System and method for performing agent behavioral analytics ,Nice Ltd.,"Hila WEISMAN, Raanan GONEN, Rana Daoud, Hila Kneller",2018-12-13,2019-02-10,2021-05-11,2021-05-11,https://patents.google.com/patent/US11005995B2/en,https://patentimages.storage.googleapis.com/28/79/54/89c1b92b734a80/US11005995-20210511-D00000.png
US-11109083-B2,Utilizing a deep generative model with task embedding for personalized targeting of digital content through multiple channels across client devices ,Adobe Inc.,"Shiv Kumar Saini, Sunny Dhamnani, Prithviraj Abasaheb Chavan, A S Akil Arif Ibrahim, Aakash Srinivasan",2019-01-25,2019-01-25,2021-08-31,2021-08-31,https://patents.google.com/patent/US11109083B2/en,https://patentimages.storage.googleapis.com/fb/22/19/b3ba8f16aa220d/US11109083-20210831-D00000.png
US-11037278-B2,Systems and methods for transforming raw sensor data captured in low-light conditions to well-exposed images using neural network architectures ,"Inception Institute of Artificial Intelligence, Ltd.","Syed Waqas Zamir, Salman Hameed Khan, Fahad Shahbaz Khan, Aditya Arora, Ling Shao",2019-01-23,2019-01-23,2021-06-15,2021-06-15,https://patents.google.com/patent/US11037278B2/en,https://patentimages.storage.googleapis.com/5c/b1/64/eee9e9d499c538/US11037278-20210615-D00000.png
US-2019199602-A1,Method and apparatus for closed-loop optimization flow in a network functions virtualization environment ,Intel Corporation,"Tong Zhang, Zhu ZHOU, Michael A. O'Hanlon, Atul Kwatra, Brendan Ryan",2019-03-01,2019-03-01,2019-06-27,,https://patents.google.com/patent/US20190199602A1/en,https://patentimages.storage.googleapis.com/30/12/ad/16563e72e2eb15/US20190199602A1-20190627-D00000.png
US-2018136617-A1,Systems and methods for continuously modeling industrial asset performance ,General Electric Company,"Rui Xu, Yunwen Xu, Weizhong Yan",2016-11-11,2017-11-08,2018-05-17,,https://patents.google.com/patent/US20180136617A1/en,https://patentimages.storage.googleapis.com/d8/8e/8a/bc3c9399f17293/US20180136617A1-20180517-D00000.png
US-10839335-B2,Call center agent performance scoring and sentiment analytics ,Nice Ltd.,"Hila WEISMAN, Raanan GONEN, Rana Daoud",2018-12-13,2018-12-13,2020-11-17,2020-11-17,https://patents.google.com/patent/US10839335B2/en,https://patentimages.storage.googleapis.com/e8/bc/53/b04c45037fbee2/US10839335-20201117-D00000.png
US-7904397-B2,System and method for scalable cost-sensitive learning ,International Business Machines Corporation,"Wei Fan, Haixun Wang, Philip S. Yu",2003-12-03,2010-01-20,2011-03-08,2011-03-08,https://patents.google.com/patent/US7904397B2/en,https://patentimages.storage.googleapis.com/ad/7b/3d/2172b3a23943ff/US07904397-20110308-D00000.png
US-11651214-B2,Multimodal data learning method and device ,"Samsung Electronics Co., Ltd., Korea Advanced Institute Of Science And Technology","Hyun Soo CHOI, Chang D. Yoo, Sung Hun Kang, Jun Yeong Kim, Sung Jin Kim",2017-11-17,2018-11-13,2023-05-16,2023-05-16,https://patents.google.com/patent/US11651214B2/en,https://patentimages.storage.googleapis.com/0f/54/73/8258c768ad9172/US11651214-20230516-D00000.png
US-10902314-B2,Neural network-based classification method and classification device thereof ,Industrial Technology Research Institute,Mao-Yu Huang,2018-09-19,2018-11-07,2021-01-26,2021-01-26,https://patents.google.com/patent/US10902314B2/en,https://patentimages.storage.googleapis.com/8e/b8/27/54bb6a5a3cb942/US10902314-20210126-D00000.png
US-10755026-B1,Circuit design including design rule violation correction utilizing patches based on deep reinforcement learning ,"Synopsys, Inc.",Jianfeng Luo,2017-11-14,2018-11-02,2020-08-25,2020-08-25,https://patents.google.com/patent/US10755026B1/en,https://patentimages.storage.googleapis.com/98/aa/1c/a803092ccc3d1c/US10755026-20200825-D00000.png
US-11017088-B2,"Crowdsourced, self-learning security system through smart feedback loops ","Microsofttechnology Licensing, Llc","Rajat Luthra, Maria Puertas Calvo, Sayed Hassan Abdelaziz",2018-09-17,2018-10-19,2021-05-25,2021-05-25,https://patents.google.com/patent/US11017088B2/en,https://patentimages.storage.googleapis.com/e9/e8/17/788766ed05db45/US11017088-20210525-D00000.png
US-2018322854-A1,Automated Melody Generation for Songwriting ,WaveAI Inc.,"Margareta Ackerman, David Loker, Christopher Cassion",2017-05-08,2018-05-08,2018-11-08,,https://patents.google.com/patent/US20180322854A1/en,https://patentimages.storage.googleapis.com/71/51/8a/fce7a231adb651/US20180322854A1-20181108-D00000.png
US-2015317589-A1,Forecasting system using machine learning and ensemble methods ,The Trustees Of Columbia University In The City Of New York,"Roger N. Anderson, Albert Boulanger, Leon L. Wu, Viabhav Bhandari, Somnath Sarkar, Ashish Gagneja",2012-11-09,2015-05-08,2015-11-05,,https://patents.google.com/patent/US20150317589A1/en,https://patentimages.storage.googleapis.com/c2/bd/5f/ba1bbc9d5f550c/US20150317589A1-20151105-D00000.png
US-10977737-B2,Training gradient boosted decision trees with progressive maximum depth for parsimony and interpretability ,Liberty Mutual Insurance Company,Brian Ironside,2018-01-10,2018-09-28,2021-04-13,2021-04-13,https://patents.google.com/patent/US10977737B2/en,https://patentimages.storage.googleapis.com/ef/e4/8b/86344ff921e16f/US10977737-20210413-D00000.png
US-10956678-B2,Sentiment analysis ,S&P Global Inc.,"Mohammed Hadi, Michal Koblas, Saeed Shoaraee",2018-08-24,2018-08-24,2021-03-23,2021-03-23,https://patents.google.com/patent/US10956678B2/en,https://patentimages.storage.googleapis.com/74/29/d8/68e951d3695327/US10956678-20210323-D00000.png
US-10884893-B2,Detecting software build errors using machine learning ,International Business Machines Corporation,"Alexander Sobran, Bo Zhang, Bradley C. Herrin",2018-08-24,2018-08-24,2021-01-05,2021-01-05,https://patents.google.com/patent/US10884893B2/en,https://patentimages.storage.googleapis.com/5a/e0/a5/d4ae72b38817eb/US10884893-20210105-D00000.png
US-11182451-B2,Automated generation of web API descriptions from usage data ,International Business Machines Corporation,"Philippe Suter, John E. Wittern",2015-11-02,2015-12-10,2021-11-23,2021-11-23,https://patents.google.com/patent/US11182451B2/en,https://patentimages.storage.googleapis.com/5e/e3/6d/b72aa46bb05e19/US11182451-20211123-D00000.png
US-10270790-B1,Network activity monitoring method and apparatus ,"Anbeco, LLC",Gary M Jackson,2014-12-09,2015-12-09,2019-04-23,2019-04-23,https://patents.google.com/patent/US10270790B1/en,https://patentimages.storage.googleapis.com/ed/fa/67/b576040b5d845d/US10270790-20190423-D00000.png
US-11068593-B2,Using LSTM encoder-decoder algorithm for detecting anomalous ADS-B messages ,"B. G. Negev Technologies And Applications Ltd., At Ben-Gurion University","Asaf Shabtai, Idan HABLER",2017-08-03,2018-08-02,2021-07-20,2021-07-20,https://patents.google.com/patent/US11068593B2/en,https://patentimages.storage.googleapis.com/24/7c/49/3b750670ec1586/US11068593-20210720-D00000.png
US-7778944-B2,System and method for compiling rules created by machine learning program ,"At+T Intellectual Property Ii, L.P.",Srinivas Bangalore,2004-11-08,2008-10-31,2010-08-17,2010-08-17,https://patents.google.com/patent/US7778944B2/en,https://patentimages.storage.googleapis.com/93/3f/88/de22e6be90531d/US07778944-20100817-D00000.png
US-11301821-B2,Cognitive prioritization model for hardware device prediction maintenance delivery ,"Kyndryl, Inc.","Ea-Ee Jan, Katherine C. Verbist, Zhi Ping Zhou",2018-07-10,2018-07-10,2022-04-12,2022-04-12,https://patents.google.com/patent/US11301821B2/en,https://patentimages.storage.googleapis.com/1d/38/d1/72af8797b988f7/US11301821-20220412-D00000.png
US-10628546-B1,Method and system for automatically extracting layout design patterns for custom layout design reuse through interactive recommendations ,"Cadence Design Systems, Inc.","Regis Colwell, Wangyang Zhang, Elias L. Fallon, David White, Jose A. Martinez, Rong Chang Yan",2018-06-29,2018-06-29,2020-04-21,2020-04-21,https://patents.google.com/patent/US10628546B1/en,https://patentimages.storage.googleapis.com/9f/17/9a/c3cbcc7a71f96d/US10628546-20200421-D00000.png
US-11030557-B2,Predicting arrival time of components based on historical receipt data ,"Applied Materials, Inc.",Kriteshwar Kaur Kohli,2018-06-22,2018-06-22,2021-06-08,2021-06-08,https://patents.google.com/patent/US11030557B2/en,https://patentimages.storage.googleapis.com/58/fe/b5/f0b66ee57b0e27/US11030557-20210608-D00000.png
US-11729120-B2,Generating responses in automated chatting ,"Microsoft Technology Licensing, Llc",Xianchao Wu,2017-03-16,2017-03-16,2023-08-15,2023-08-15,https://patents.google.com/patent/US11729120B2/en,https://patentimages.storage.googleapis.com/d6/59/49/2726178d270312/US11729120-20230815-D00000.png
US-2021406792-A1,Hydraulic fracturing operation planning using data-driven multi-variate statistical machine learning modeling ,"Halliburton Energy Services, Inc.","Manisha Bhardwaj, Dwight David Fulton, Harold Grayson Walters, Ajish Sreeni Radhakrishnan Potty, Vikesh Singh Baghel, Richa Chauhan, Rama Subba Reddy Thavva",2018-12-27,2018-12-27,2021-12-30,,https://patents.google.com/patent/US20210406792A1/en,https://patentimages.storage.googleapis.com/97/d1/c7/8b5ae6a786fb7b/US20210406792A1-20211230-D00000.png
US-2016350675-A1,Systems and methods to identify objectionable content ,"Facebook, Inc.","Erez Laks, Adam Stopek, Adi Masad, Israel Nir",2015-06-01,2015-06-01,2016-12-01,,https://patents.google.com/patent/US20160350675A1/en,https://patentimages.storage.googleapis.com/7e/1b/7d/37d1177185b16e/US20160350675A1-20161201-D00000.png
US-2016253597-A1,Content-aware domain adaptation for cross-domain classification ,Xerox Corporation,"Himanshu Sharad Bhatt, Deepali Semwal, Shourya Roy",2015-02-27,2015-02-27,2016-09-01,,https://patents.google.com/patent/US20160253597A1/en,https://patentimages.storage.googleapis.com/01/75/6c/405863932eaa5b/US20160253597A1-20160901-D00000.png
US-10489605-B2,Differentially private density plots ,"LeapYear Technologies, Inc.","Ishaan Nerurkar, Christopher Hockenbrocht, Mihai Maruseac, Alexander Rozenshteyn",2015-11-02,2018-04-23,2019-11-26,2019-11-26,https://patents.google.com/patent/US10489605B2/en,https://patentimages.storage.googleapis.com/32/bd/02/0c72f1afe88699/US10489605-20191126-D00000.png
US-2019061771-A1,Systems and methods for predicting sensor information ,GM Global Technology Operations LLC,"Solomon Bier, Elliot Branson, Cody Neil, Samuel Abrahams, Nathan Mandi, Daniel Johnson, Haggai Nuchi",2018-10-29,2018-10-29,2019-02-28,,https://patents.google.com/patent/US20190061771A1/en,https://patentimages.storage.googleapis.com/0f/9b/7c/ab657ecb4f5424/US20190061771A1-20190228-D00000.png
US-2018172667-A1,Systems and methods for predicting cardiotoxicity of molecular parameters of a compound based on machine learning algorithms ,Uti Limited Partnership,"Sergei NOSKOV, Soren WACKER, Henry DUFF, Jiqing GUO",2015-06-17,2016-06-16,2018-06-21,,https://patents.google.com/patent/US20180172667A1/en,https://patentimages.storage.googleapis.com/3f/5c/1e/0d6205b194304d/US20180172667A1-20180621-D00000.png
US-10762390-B2,Computer-based visualization of machine-learning models and behavior ,Sas Institute Inc.,"Aysu Ezen Can, Ning Jin, Ethem F. Can, Xiangqian Hu, Saratendu Sethi",2017-11-22,2018-04-13,2020-09-01,2020-09-01,https://patents.google.com/patent/US10762390B2/en,https://patentimages.storage.googleapis.com/d1/7f/8e/9dd2798e5a5acc/US10762390-20200901-D00000.png
US-10996374-B1,Short-term weather forecasting using artificial intelligence and hybrid data ,"DatalnfoCom USA, Inc.","Mubbashir Nazir, Wensu Wang, Patrick John Thielke, Midhun Elamkulam",2017-04-11,2018-04-11,2021-05-04,2021-05-04,https://patents.google.com/patent/US10996374B1/en,https://patentimages.storage.googleapis.com/0e/aa/05/b978ab8d8ac8d4/US10996374-20210504-D00000.png
US-8036996-B2,Systems and methods for martingale boosting in machine learning ,The Trustees Of Columbia University In The City Of New York,"Philip M. Long, Rocco A. Servedio, Roger N. Anderson, Albert Boulanger",2005-09-13,2008-03-10,2011-10-11,2011-10-11,https://patents.google.com/patent/US8036996B2/en,https://patentimages.storage.googleapis.com/d3/2e/08/e3769eafe6db01/US08036996-20111011-D00000.png
US-2020112489-A1,Intelligent Network Equipment Failure Prediction System ,Centurylink Intellectual Property Llc,"Allan Scherger, Paul Johnson, Katie S. Feiman, Steven M. Casey",2018-10-03,2018-10-08,2020-04-09,,https://patents.google.com/patent/US20200112489A1/en,https://patentimages.storage.googleapis.com/b1/cb/e2/64a0a2b30daba3/US20200112489A1-20200409-D00000.png
